timestamp,pixelCount
timestamp,pixelCount
2026-07-18 07:01:00,99
2026-07-18 07:02:00,129
2026-07-18 07:03:00,94
2026-07-18 07:04:00,101
2026-07-18 07:05:00,82
2026-07-18 07:06:00,67
2026-07-18 07:07:00,118
2026-07-18 07:08:00,80
2026-07-18 07:09:00,106
2026-07-18 07:10:00,97
2026-07-18 07:11:00,92
2026-07-18 07:12:00,87
2026-07-18 07:13:00,72
2026-07-18 07:14:00,87
2026-07-18 07:15:00,107
2026-07-18 07:16:00,75
2026-07-18 07:17:00,103
2026-07-18 07:18:00,84
2026-07-18 07:19:00,80
2026-07-18 07:20:00,121
2026-07-18 07:21:00,90
2026-07-18 07:22:00,86
2026-07-18 07:23:00,69
2026-07-18 07:24:00,111
2026-07-18 07:25:00,82
2026-07-18 07:26:00,78
2026-07-18 07:27:00,89
2026-07-18 07:28:00,95
2026-07-18 07:29:00,106
2026-07-18 07:30:00,68
2026-07-18 07:31:00,93
2026-07-18 07:32:00,95
2026-07-18 07:33:00,106
2026-07-18 07:34:00,91
2026-07-18 07:35:00,96
2026-07-18 07:36:00,97
2026-07-18 07:37:00,81
2026-07-18 07:38:00,75
2026-07-18 07:39:00,119
2026-07-18 07:40:00,111
2026-07-18 07:41:00,67
2026-07-18 07:42:00,77
2026-07-18 07:43:00,87
2026-07-18 07:44:00,72
2026-07-18 07:45:00,96
2026-07-18 07:46:00,86
2026-07-18 07:47:00,77
2026-07-18 07:48:00,99
2026-07-18 07:49:00,106
2026-07-18 07:50:00,88
2026-07-18 07:51:00,81
2026-07-18 07:52:00,80
2026-07-18 07:53:00,114
2026-07-18 07:54:00,93
2026-07-18 07:55:00,88
2026-07-18 07:56:00,82
2026-07-18 07:57:00,84
2026-07-18 07:58:00,72
2026-07-18 07:59:00,91
2026-07-18 08:00:00,92
2026-07-18 08:01:00,25
2026-07-18 08:02:00,129
2026-07-18 08:03:00,97
2026-07-18 08:04:00,83
2026-07-18 08:05:00,65
2026-07-18 08:06:00,90
2026-07-18 08:07:00,64
2026-07-18 08:08:00,104
2026-07-18 08:09:00,75
2026-07-18 08:10:00,87
2026-07-18 08:11:00,65
2026-07-18 08:12:00,92
2026-07-18 08:13:00,113
2026-07-18 08:14:00,78
2026-07-18 08:15:00,101
2026-07-18 08:16:00,85
2026-07-18 08:17:00,100
2026-07-18 08:18:00,90
2026-07-18 08:19:00,87
2026-07-18 08:20:00,63
2026-07-18 08:21:00,65
2026-07-18 08:22:00,75
2026-07-18 08:23:00,95
2026-07-18 08:24:00,69
2026-07-18 08:25:00,99
2026-07-18 08:26:00,82
2026-07-18 08:27:00,79
2026-07-18 08:28:00,79
2026-07-18 08:29:00,72
2026-07-18 08:30:00,65
2026-07-18 08:31:00,69
2026-07-18 08:32:00,94
2026-07-18 08:33:00,79
2026-07-18 08:34:00,73
2026-07-18 08:35:00,59
2026-07-18 08:36:00,81
2026-07-18 08:37:00,76
2026-07-18 08:38:00,105
2026-07-18 08:39:00,69
2026-07-18 08:40:00,65
2026-07-18 08:41:00,69
2026-07-18 08:42:00,67
2026-07-18 08:43:00,101
2026-07-18 08:44:00,76
2026-07-18 08:45:00,95
2026-07-18 08:46:00,72
2026-07-18 08:47:00,84
2026-07-18 08:48:00,86
2026-07-18 08:49:00,89
2026-07-18 08:50:00,79
2026-07-18 08:51:00,94
2026-07-18 08:52:00,97
2026-07-18 08:53:00,88
2026-07-18 08:54:00,86
2026-07-18 08:55:00,112
2026-07-18 08:56:00,87
2026-07-18 08:57:00,90
2026-07-18 08:58:00,95
2026-07-18 08:59:00,72
2026-07-18 09:00:00,75
2026-07-18 09:01:00,77
2026-07-18 09:02:00,83
2026-07-18 09:03:00,112
2026-07-18 09:04:00,72
2026-07-18 09:05:00,98
2026-07-18 09:06:00,78
2026-07-18 09:07:00,115
2026-07-18 09:08:00,83
2026-07-18 09:09:00,79
2026-07-18 09:10:00,92
2026-07-18 09:11:00,126
2026-07-18 09:12:00,87
2026-07-18 09:13:00,92
2026-07-18 09:14:00,81
2026-07-18 09:15:00,84
2026-07-18 09:16:00,102
2026-07-18 09:17:00,110
2026-07-18 09:18:00,95
2026-07-18 09:19:00,101
2026-07-18 09:20:00,69
2026-07-18 09:21:00,135
2026-07-18 09:22:00,105
2026-07-18 09:23:00,81
2026-07-18 09:24:00,122
2026-07-18 09:25:00,68
2026-07-18 09:26:00,68
2026-07-18 09:27:00,96
2026-07-18 09:28:00,88
2026-07-18 09:29:00,95
2026-07-18 09:30:00,116
2026-07-18 09:31:00,83
2026-07-18 09:32:00,91
2026-07-18 09:33:00,101
2026-07-18 09:34:00,84
2026-07-18 09:35:00,93
2026-07-18 09:36:00,66
2026-07-18 09:37:00,65
2026-07-18 09:38:00,91
2026-07-18 09:39:00,99
2026-07-18 09:40:00,66
2026-07-18 09:41:00,77
2026-07-18 09:42:00,103
2026-07-18 09:43:00,89
2026-07-18 09:44:00,100
2026-07-18 09:45:00,91
2026-07-18 09:46:00,84
2026-07-18 09:47:00,73
2026-07-18 09:48:00,98
2026-07-18 09:49:00,90
2026-07-18 09:50:00,74
2026-07-18 09:51:00,64
2026-07-18 09:52:00,107
2026-07-18 09:53:00,98
2026-07-18 09:54:00,80
2026-07-18 09:55:00,86
2026-07-18 09:56:00,101
2026-07-18 09:57:00,88
2026-07-18 09:58:00,105
2026-07-18 09:59:00,111
2026-07-18 10:00:00,86
2026-07-18 10:01:00,75
2026-07-18 10:02:00,105
2026-07-18 10:03:00,105
2026-07-18 10:04:00,87
2026-07-18 10:05:00,92
2026-07-18 10:06:00,109
2026-07-18 10:07:00,113
2026-07-18 10:08:00,76
2026-07-18 10:09:00,84
2026-07-18 10:10:00,93
2026-07-18 10:11:00,69
2026-07-18 10:12:00,107
2026-07-18 10:13:00,86
2026-07-18 10:14:00,84
2026-07-18 10:15:00,89
2026-07-18 10:16:00,83
2026-07-18 10:17:00,69
2026-07-18 10:18:00,98
2026-07-18 10:19:00,94
2026-07-18 10:20:00,97
2026-07-18 10:21:00,90
2026-07-18 10:22:00,96
2026-07-18 10:23:00,98
2026-07-18 10:24:00,103
2026-07-18 10:25:00,108
2026-07-18 10:26:00,97
2026-07-18 10:27:00,89
2026-07-18 10:28:00,76
2026-07-18 10:29:00,122
2026-07-18 10:30:00,95
2026-07-18 10:31:00,59
2026-07-18 10:32:00,112
2026-07-18 10:33:00,95
2026-07-18 10:34:00,85
2026-07-18 10:35:00,97
2026-07-18 10:36:00,82
2026-07-18 10:37:00,81
2026-07-18 10:38:00,106
2026-07-18 10:39:00,63
2026-07-18 10:40:00,63
2026-07-18 10:41:00,95
2026-07-18 10:42:00,80
2026-07-18 10:43:00,93
2026-07-18 10:44:00,85
2026-07-18 10:45:00,69
2026-07-18 10:46:00,81
2026-07-18 10:47:00,104
2026-07-18 10:48:00,88
2026-07-18 10:49:00,100
2026-07-18 10:50:00,120
2026-07-18 10:51:00,86
2026-07-18 10:52:00,79
2026-07-18 10:53:00,113
2026-07-18 10:54:00,82
2026-07-18 10:55:00,112
2026-07-18 10:56:00,86
2026-07-18 10:57:00,112
2026-07-18 10:58:00,98
2026-07-18 10:59:00,111
2026-07-18 11:00:00,93
2026-07-18 11:01:00,66
2026-07-18 11:02:00,112
2026-07-18 11:03:00,70
2026-07-18 11:04:00,74
2026-07-18 11:05:00,109
2026-07-18 11:06:00,86
2026-07-18 11:07:00,92
2026-07-18 11:08:00,77
2026-07-18 11:09:00,123
2026-07-18 11:10:00,82
2026-07-18 11:11:00,93
2026-07-18 11:12:00,88
2026-07-18 11:13:00,125
2026-07-18 11:14:00,72
2026-07-18 11:15:00,110
2026-07-18 11:16:00,91
2026-07-18 11:17:00,84
2026-07-18 11:18:00,103
2026-07-18 11:19:00,75
2026-07-18 11:20:00,96
2026-07-18 11:21:00,70
2026-07-18 11:22:00,61
2026-07-18 11:23:00,90
2026-07-18 11:24:00,102
2026-07-18 11:25:00,98
2026-07-18 11:26:00,91
2026-07-18 11:27:00,69
2026-07-18 11:28:00,112
2026-07-18 11:29:00,64
2026-07-18 11:30:00,74
2026-07-18 11:31:00,102
2026-07-18 11:32:00,118
2026-07-18 11:33:00,91
2026-07-18 11:34:00,97
2026-07-18 11:35:00,67
2026-07-18 11:36:00,73
2026-07-18 11:37:00,86
2026-07-18 11:38:00,121
2026-07-18 11:39:00,74
2026-07-18 11:40:00,53
2026-07-18 11:41:00,77
2026-07-18 11:42:00,86
2026-07-18 11:43:00,65
2026-07-18 11:44:00,85
2026-07-18 11:45:00,101
2026-07-18 11:46:00,85
2026-07-18 11:47:00,92
2026-07-18 11:48:00,108
2026-07-18 11:49:00,86
2026-07-18 11:50:00,90
2026-07-18 11:51:00,66
2026-07-18 11:52:00,73
2026-07-18 11:53:00,84
2026-07-18 11:54:00,83
2026-07-18 11:55:00,89
2026-07-18 11:56:00,83
2026-07-18 11:57:00,85
2026-07-18 11:58:00,92
2026-07-18 11:59:00,97
2026-07-18 12:00:00,75
2026-07-18 12:01:00,90
2026-07-18 12:02:00,87
2026-07-18 12:03:00,96
2026-07-18 12:04:00,117
2026-07-18 12:05:00,113
2026-07-18 12:06:00,97
2026-07-18 12:07:00,98
2026-07-18 12:08:00,91
2026-07-18 12:09:00,91
2026-07-18 12:10:00,88
2026-07-18 12:11:00,91
2026-07-18 12:12:00,88
2026-07-18 12:13:00,99
2026-07-18 12:14:00,106
2026-07-18 12:15:00,91
2026-07-18 12:16:00,94
2026-07-18 12:17:00,90
2026-07-18 12:18:00,117
2026-07-18 12:19:00,74
2026-07-18 12:20:00,123
2026-07-18 12:21:00,82
2026-07-18 12:22:00,92
2026-07-18 12:23:00,64
2026-07-18 12:24:00,119
2026-07-18 12:25:00,92
2026-07-18 12:26:00,105
2026-07-18 12:27:00,81
2026-07-18 12:28:00,115
2026-07-18 12:29:00,86
2026-07-18 12:30:00,113
2026-07-18 12:31:00,79
2026-07-18 12:32:00,127
2026-07-18 12:33:00,97
2026-07-18 12:34:00,107
2026-07-18 12:35:00,110
2026-07-18 12:36:00,81
2026-07-18 12:37:00,90
2026-07-18 12:38:00,119
2026-07-18 12:39:00,87
2026-07-18 12:40:00,77
2026-07-18 12:41:00,128
2026-07-18 12:42:00,95
2026-07-18 12:43:00,70
2026-07-18 12:44:00,116
2026-07-18 12:45:00,117
2026-07-18 12:46:00,80
2026-07-18 12:47:00,116
2026-07-18 12:48:00,143
2026-07-18 12:49:00,108
2026-07-18 12:50:00,94
2026-07-18 12:51:00,106
2026-07-18 12:52:00,94
2026-07-18 12:53:00,116
2026-07-18 12:54:00,85
2026-07-18 12:55:00,94
2026-07-18 12:56:00,83
2026-07-18 12:57:00,77
2026-07-18 12:58:00,82
2026-07-18 12:59:00,101
2026-07-18 13:00:00,86
2026-07-18 13:01:00,114
2026-07-18 13:02:00,78
2026-07-18 13:03:00,97
2026-07-18 13:04:00,109
2026-07-18 13:05:00,104
2026-07-18 13:06:00,64
2026-07-18 13:07:00,106
2026-07-18 13:08:00,102
2026-07-18 13:09:00,121
2026-07-18 13:10:00,91
2026-07-18 13:11:00,94
2026-07-18 13:12:00,93
2026-07-18 13:13:00,106
2026-07-18 13:14:00,86
2026-07-18 13:15:00,77
2026-07-18 13:16:00,96
2026-07-18 13:17:00,103
2026-07-18 13:18:00,111
2026-07-18 13:19:00,88
2026-07-18 13:20:00,81
2026-07-18 13:21:00,110
2026-07-18 13:22:00,77
2026-07-18 13:23:00,110
2026-07-18 13:24:00,99
2026-07-18 13:25:00,100
2026-07-18 13:26:00,123
2026-07-18 13:27:00,117
2026-07-18 13:28:00,95
2026-07-18 13:29:00,120
2026-07-18 13:30:00,79
2026-07-18 13:31:00,67
2026-07-18 13:32:00,90
2026-07-18 13:33:00,137
2026-07-18 13:34:00,110
2026-07-18 13:35:00,98
2026-07-18 13:36:00,109
2026-07-18 13:37:00,105
2026-07-18 13:38:00,123
2026-07-18 13:39:00,81
2026-07-18 13:40:00,113
2026-07-18 13:41:00,104
2026-07-18 13:42:00,97
2026-07-18 13:43:00,104
2026-07-18 13:44:00,126
2026-07-18 13:45:00,87
2026-07-18 13:46:00,94
2026-07-18 13:47:00,99
2026-07-18 13:48:00,140
2026-07-18 13:49:00,95
2026-07-18 13:50:00,118
2026-07-18 13:51:00,126
2026-07-18 13:52:00,124
2026-07-18 13:53:00,88
2026-07-18 13:54:00,105
2026-07-18 13:55:00,146
2026-07-18 13:56:00,74
2026-07-18 13:57:00,103
2026-07-18 13:58:00,142
2026-07-18 13:59:00,89
2026-07-18 14:00:00,89
2026-07-18 14:01:00,84
2026-07-18 14:02:00,116
2026-07-18 14:03:00,129
2026-07-18 14:04:00,113
2026-07-18 14:05:00,91
2026-07-18 14:06:00,86
2026-07-18 14:07:00,112
2026-07-18 14:08:00,98
2026-07-18 14:09:00,149
2026-07-18 14:10:00,105
2026-07-18 14:11:00,69
2026-07-18 14:12:00,75
2026-07-18 14:13:00,110
2026-07-18 14:14:00,86
2026-07-18 14:15:00,116
2026-07-18 14:16:00,85
2026-07-18 14:17:00,138
2026-07-18 14:18:00,83
2026-07-18 14:19:00,114
2026-07-18 14:20:00,120
2026-07-18 14:21:00,96
2026-07-18 14:22:00,120
2026-07-18 14:23:00,96
2026-07-18 14:24:00,126
2026-07-18 14:25:00,97
2026-07-18 14:26:00,102
2026-07-18 14:27:00,123
2026-07-18 14:28:00,95
2026-07-18 14:29:00,101
2026-07-18 14:30:00,80
2026-07-18 14:31:00,84
2026-07-18 14:32:00,140
2026-07-18 14:33:00,104
2026-07-18 14:34:00,107
2026-07-18 14:35:00,90
2026-07-18 14:36:00,108
2026-07-18 14:37:00,126
2026-07-18 14:38:00,101
2026-07-18 14:39:00,107
2026-07-18 14:40:00,84
2026-07-18 14:41:00,91
2026-07-18 14:42:00,103
2026-07-18 14:43:00,117
2026-07-18 14:44:00,130
2026-07-18 14:45:00,96
2026-07-18 14:46:00,111
2026-07-18 14:47:00,105
2026-07-18 14:48:00,111
2026-07-18 14:49:00,112
2026-07-18 14:50:00,133
2026-07-18 14:51:00,85
2026-07-18 14:52:00,134
2026-07-18 14:53:00,113
2026-07-18 14:54:00,65
2026-07-18 14:55:00,109
2026-07-18 14:56:00,107
2026-07-18 14:57:00,108
2026-07-18 14:58:00,125
2026-07-18 14:59:00,106
2026-07-18 15:00:00,132
2026-07-18 15:01:00,99
2026-07-18 15:02:00,133
2026-07-18 15:03:00,110
2026-07-18 15:04:00,92
2026-07-18 15:05:00,99
2026-07-18 15:06:00,135
2026-07-18 15:07:00,83
2026-07-18 15:08:00,90
2026-07-18 15:09:00,125
2026-07-18 15:10:00,93
2026-07-18 15:11:00,91
2026-07-18 15:12:00,129
2026-07-18 15:13:00,100
2026-07-18 15:14:00,119
2026-07-18 15:15:00,103
2026-07-18 15:16:00,111
2026-07-18 15:17:00,107
2026-07-18 15:18:00,129
2026-07-18 15:19:00,129
2026-07-18 15:20:00,93
2026-07-18 15:21:00,80
2026-07-18 15:22:00,133
2026-07-18 15:23:00,118
2026-07-18 15:24:00,97
2026-07-18 15:25:00,119
2026-07-18 15:26:00,113
2026-07-18 15:27:00,108
2026-07-18 15:28:00,153
2026-07-18 15:29:00,122
2026-07-18 15:30:00,119
2026-07-18 15:31:00,95
2026-07-18 15:32:00,102
2026-07-18 15:33:00,130
2026-07-18 15:34:00,133
2026-07-18 15:35:00,128
2026-07-18 15:36:00,84
2026-07-18 15:37:00,127
2026-07-18 15:38:00,89
2026-07-18 15:39:00,125
2026-07-18 15:40:00,107
2026-07-18 15:41:00,106
2026-07-18 15:42:00,145
2026-07-18 15:43:00,103
2026-07-18 15:44:00,107
2026-07-18 15:45:00,119
2026-07-18 15:46:00,128
2026-07-18 15:47:00,93
2026-07-18 15:48:00,111
2026-07-18 15:49:00,130
2026-07-18 15:50:00,103
2026-07-18 15:51:00,119
2026-07-18 15:52:00,164
2026-07-18 15:53:00,118
2026-07-18 15:54:00,92
2026-07-18 15:55:00,131
2026-07-18 15:56:00,119
2026-07-18 15:57:00,120
2026-07-18 15:58:00,143
2026-07-18 15:59:00,101
2026-07-18 16:00:00,142
2026-07-18 16:01:00,110
2026-07-18 16:02:00,136
2026-07-18 16:03:00,152
2026-07-18 16:04:00,112
2026-07-18 16:05:00,139
2026-07-18 16:06:00,121
2026-07-18 16:07:00,104
2026-07-18 16:08:00,108
2026-07-18 16:09:00,139
2026-07-18 16:10:00,111
2026-07-18 16:11:00,116
2026-07-18 16:12:00,115
2026-07-18 16:13:00,131
2026-07-18 16:14:00,117
2026-07-18 16:15:00,88
2026-07-18 16:16:00,106
2026-07-18 16:17:00,103
2026-07-18 16:18:00,146
2026-07-18 16:19:00,130
2026-07-18 16:20:00,68
2026-07-18 16:21:00,117
2026-07-18 16:22:00,133
2026-07-18 16:23:00,111
2026-07-18 16:24:00,76
2026-07-18 16:25:00,142
2026-07-18 16:26:00,92
2026-07-18 16:27:00,90
2026-07-18 16:28:00,147
2026-07-18 16:29:00,117
2026-07-18 16:30:00,92
2026-07-18 16:31:00,119
2026-07-18 16:32:00,116
2026-07-18 16:33:00,153
2026-07-18 16:34:00,107
2026-07-18 16:35:00,101
2026-07-18 16:36:00,133
2026-07-18 16:37:00,144
2026-07-18 16:38:00,106
2026-07-18 16:39:00,129
2026-07-18 16:40:00,112
2026-07-18 16:41:00,106
2026-07-18 16:42:00,108
2026-07-18 16:43:00,112
2026-07-18 16:44:00,98
2026-07-18 16:45:00,131
2026-07-18 16:46:00,84
2026-07-18 16:47:00,119
2026-07-18 16:48:00,88
2026-07-18 16:49:00,80
2026-07-18 16:50:00,98
2026-07-18 16:51:00,105
2026-07-18 16:52:00,157
2026-07-18 16:53:00,118
2026-07-18 16:54:00,129
2026-07-18 16:55:00,121
2026-07-18 16:56:00,87
2026-07-18 16:57:00,126
2026-07-18 16:58:00,102
2026-07-18 16:59:00,144
2026-07-18 17:00:00,119
2026-07-18 17:01:00,97
2026-07-18 17:02:00,115
2026-07-18 17:03:00,134
2026-07-18 17:04:00,149
2026-07-18 17:05:00,105
2026-07-18 17:06:00,126
2026-07-18 17:07:00,136
2026-07-18 17:08:00,133
2026-07-18 17:09:00,125
2026-07-18 17:10:00,115
2026-07-18 17:11:00,117
2026-07-18 17:12:00,144
2026-07-18 17:13:00,109
2026-07-18 17:14:00,106
2026-07-18 17:15:00,131
2026-07-18 17:16:00,128
2026-07-18 17:17:00,108
2026-07-18 17:18:00,118
2026-07-18 17:19:00,125
2026-07-18 17:20:00,101
2026-07-18 17:21:00,121
2026-07-18 17:22:00,144
2026-07-18 17:23:00,131
2026-07-18 17:24:00,123
2026-07-18 17:25:00,109
2026-07-18 17:26:00,132
2026-07-18 17:27:00,114
2026-07-18 17:28:00,117
2026-07-18 17:29:00,140
2026-07-18 17:30:00,107
2026-07-18 17:31:00,116
2026-07-18 17:32:00,149
2026-07-18 17:33:00,97
2026-07-18 17:34:00,131
2026-07-18 17:35:00,122
2026-07-18 17:36:00,93
2026-07-18 17:37:00,108
2026-07-18 17:38:00,140
2026-07-18 17:39:00,120
2026-07-18 17:40:00,114
2026-07-18 17:41:00,126
2026-07-18 17:42:00,131
2026-07-18 17:43:00,99
2026-07-18 17:44:00,100
2026-07-18 17:45:00,130
2026-07-18 17:46:00,134
2026-07-18 17:47:00,100
2026-07-18 17:48:00,117
2026-07-18 17:49:00,122
2026-07-18 17:50:00,111
2026-07-18 17:51:00,123
2026-07-18 17:52:00,100
2026-07-18 17:53:00,121
2026-07-18 17:54:00,121
2026-07-18 17:55:00,109
2026-07-18 17:56:00,95
2026-07-18 17:57:00,122
2026-07-18 17:58:00,124
2026-07-18 17:59:00,100
2026-07-18 18:00:00,167
2026-07-18 18:01:00,86
2026-07-18 18:02:00,119
2026-07-18 18:03:00,141
2026-07-18 18:04:00,80
2026-07-18 18:05:00,109
2026-07-18 18:06:00,159
2026-07-18 18:07:00,107
2026-07-18 18:08:00,89
2026-07-18 18:09:00,138
2026-07-18 18:10:00,145
2026-07-18 18:11:00,99
2026-07-18 18:12:00,113
2026-07-18 18:13:00,117
2026-07-18 18:14:00,154
2026-07-18 18:15:00,140
2026-07-18 18:16:00,118
2026-07-18 18:17:00,141
2026-07-18 18:18:00,127
2026-07-18 18:19:00,135
2026-07-18 18:20:00,136
2026-07-18 18:21:00,111
2026-07-18 18:22:00,165
2026-07-18 18:23:00,143
2026-07-18 18:24:00,128
2026-07-18 18:25:00,156
2026-07-18 18:26:00,106
2026-07-18 18:27:00,106
2026-07-18 18:28:00,145
2026-07-18 18:29:00,162
2026-07-18 18:30:00,91
2026-07-18 18:31:00,198
2026-07-18 18:32:00,147
2026-07-18 18:33:00,108
2026-07-18 18:34:00,132
2026-07-18 18:35:00,125
2026-07-18 18:36:00,137
2026-07-18 18:37:00,126
2026-07-18 18:38:00,154
2026-07-18 18:39:00,113
2026-07-18 18:40:00,136
2026-07-18 18:41:00,150
2026-07-18 18:42:00,120
2026-07-18 18:43:00,130
2026-07-18 18:44:00,139
2026-07-18 18:45:00,129
2026-07-18 18:46:00,151
2026-07-18 18:47:00,143
2026-07-18 18:48:00,126
2026-07-18 18:49:00,180
2026-07-18 18:50:00,126
2026-07-18 18:51:00,129
2026-07-18 18:52:00,140
2026-07-18 18:53:00,118
2026-07-18 18:54:00,109
2026-07-18 18:55:00,176
2026-07-18 18:56:00,104
2026-07-18 18:57:00,156
2026-07-18 18:58:00,148
2026-07-18 18:59:00,155
2026-07-18 19:00:00,100
2026-07-18 19:01:00,123
2026-07-18 19:02:00,197
2026-07-18 19:03:00,136
2026-07-18 19:04:00,144
2026-07-18 19:05:00,186
2026-07-18 19:06:00,137
2026-07-18 19:07:00,144
2026-07-18 19:08:00,169
2026-07-18 19:09:00,196
2026-07-18 19:10:00,141
2026-07-18 19:11:00,175
2026-07-18 19:12:00,152
2026-07-18 19:13:00,136
2026-07-18 19:14:00,141
2026-07-18 19:15:00,169
2026-07-18 19:16:00,151
2026-07-18 19:17:00,146
2026-07-18 19:18:00,143
2026-07-18 19:19:00,156
2026-07-18 19:20:00,105
2026-07-18 19:21:00,173
2026-07-18 19:22:00,140
2026-07-18 19:23:00,136
2026-07-18 19:24:00,193
2026-07-18 19:25:00,146
2026-07-18 19:26:00,147
2026-07-18 19:27:00,151
2026-07-18 19:28:00,206
2026-07-18 19:29:00,159
2026-07-18 19:30:00,158
2026-07-18 19:31:00,151
2026-07-18 19:32:00,129
2026-07-18 19:33:00,138
2026-07-18 19:34:00,192
2026-07-18 19:35:00,105
2026-07-18 19:36:00,149
2026-07-18 19:37:00,135
2026-07-18 19:38:00,116
2026-07-18 19:39:00,163
2026-07-18 19:40:00,127
2026-07-18 19:41:00,117
2026-07-18 19:42:00,110
2026-07-18 19:43:00,126
2026-07-18 19:44:00,129
2026-07-18 19:45:00,157
2026-07-18 19:46:00,114
2026-07-18 19:47:00,175
2026-07-18 19:48:00,134
2026-07-18 19:49:00,120
2026-07-18 19:50:00,127
2026-07-18 19:51:00,144
2026-07-18 19:52:00,139
2026-07-18 19:53:00,172
2026-07-18 19:54:00,149
2026-07-18 19:55:00,156
2026-07-18 19:56:00,162
2026-07-18 19:57:00,158
2026-07-18 19:58:00,143
2026-07-18 19:59:00,147
2026-07-18 20:00:00,172
2026-07-18 20:01:00,184
2026-07-18 20:02:00,160
2026-07-18 20:03:00,169
2026-07-18 20:04:00,142
2026-07-18 20:05:00,167
2026-07-18 20:06:00,152
2026-07-18 20:07:00,163
2026-07-18 20:08:00,148
2026-07-18 20:09:00,143
2026-07-18 20:10:00,189
2026-07-18 20:11:00,114
2026-07-18 20:12:00,173
2026-07-18 20:13:00,165
2026-07-18 20:14:00,167
2026-07-18 20:15:00,182
2026-07-18 20:16:00,134
2026-07-18 20:17:00,205
2026-07-18 20:18:00,192
2026-07-18 20:19:00,151
2026-07-18 20:20:00,171
2026-07-18 20:21:00,157
2026-07-18 20:22:00,165
2026-07-18 20:23:00,160
2026-07-18 20:24:00,145
2026-07-18 20:25:00,166
2026-07-18 20:26:00,161
2026-07-18 20:27:00,138
2026-07-18 20:28:00,192
2026-07-18 20:29:00,170
2026-07-18 20:30:00,167
2026-07-18 20:31:00,155
2026-07-18 20:32:00,187
2026-07-18 20:33:00,121
2026-07-18 20:34:00,146
2026-07-18 20:35:00,171
2026-07-18 20:36:00,155
2026-07-18 20:37:00,165
2026-07-18 20:38:00,161
2026-07-18 20:39:00,147
2026-07-18 20:40:00,146
2026-07-18 20:41:00,172
2026-07-18 20:42:00,163
2026-07-18 20:43:00,19
2026-07-18 20:44:00,246
2026-07-18 20:45:00,228
2026-07-18 20:46:00,163
2026-07-18 20:47:00,226
2026-07-18 20:48:00,195
2026-07-18 20:49:00,217
2026-07-18 20:50:00,190
2026-07-18 20:51:00,188
2026-07-18 20:52:00,190
2026-07-18 20:53:00,204
2026-07-18 20:54:00,207
2026-07-18 20:55:00,189
2026-07-18 20:56:00,192
2026-07-18 20:57:00,217
2026-07-18 20:58:00,172
2026-07-18 20:59:00,184
2026-07-18 21:00:00,188
2026-07-18 21:01:00,166
2026-07-18 21:02:00,196
2026-07-18 21:03:00,166
2026-07-18 21:04:00,235
2026-07-18 21:05:00,220
2026-07-18 21:06:00,166
2026-07-18 21:07:00,214
2026-07-18 21:08:00,262
2026-07-18 21:09:00,191
2026-07-18 21:10:00,159
2026-07-18 21:11:00,175
2026-07-18 21:12:00,169
2026-07-18 21:13:00,197
2026-07-18 21:14:00,218
2026-07-18 21:15:00,198
2026-07-18 21:16:00,162
2026-07-18 21:17:00,182
2026-07-18 21:18:00,198
2026-07-18 21:19:00,255
2026-07-18 21:20:00,209
2026-07-18 21:21:00,194
2026-07-18 21:22:00,176
2026-07-18 21:23:00,209
2026-07-18 21:24:00,213
2026-07-18 21:25:00,217
2026-07-18 21:26:00,209
2026-07-18 21:27:00,217
2026-07-18 21:28:00,190
2026-07-18 21:29:00,197
2026-07-18 21:30:00,195
2026-07-18 21:31:00,247
2026-07-18 21:32:00,188
2026-07-18 21:33:00,236
2026-07-18 21:34:00,187
2026-07-18 21:35:00,147
2026-07-18 21:36:00,186
2026-07-18 21:37:00,214
2026-07-18 21:38:00,203
2026-07-18 21:39:00,193
2026-07-18 21:40:00,209
2026-07-18 21:41:00,219
2026-07-18 21:42:00,187
2026-07-18 21:43:00,225
2026-07-18 21:44:00,245
2026-07-18 21:45:00,182
2026-07-18 21:46:00,210
2026-07-18 21:47:00,209
2026-07-18 21:48:00,220
2026-07-18 21:49:00,171
2026-07-18 21:50:00,196
2026-07-18 21:51:00,197
2026-07-18 21:52:00,218
2026-07-18 21:53:00,184
2026-07-18 21:54:00,167
2026-07-18 21:55:00,207
2026-07-18 21:56:00,182
2026-07-18 21:57:00,197
2026-07-18 21:58:00,218
2026-07-18 21:59:00,152
2026-07-18 22:00:00,210
2026-07-18 22:01:00,199
2026-07-18 22:02:00,191
2026-07-18 22:03:00,185
2026-07-18 22:04:00,193
